trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.209019138830831, 'e': 0.173989828476264}",20,16,5.64462275193034,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.20797404313667686, 'e': 0.1722499301915014}",20,14,13.188357408690845,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.20693417292099348, 'e': 0.17052743088958636}",30,13,19.15608308611929,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.20589950205638852, 'e': 0.1688221565806905}",20,9,16.784552514382423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.20487000454610657, 'e': 0.1671339350148836}",25,3,11.310007098901277,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.20384565452337602, 'e': 0.16546259566473476}",20,14,10.475774533387261,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.20282642625075914, 'e': 0.16380796970808742}",25,16,4.242263376832602,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.20181229411950535, 'e': 0.16216989001100654}",30,20,-45.08917377666703,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
182,False,"{'a': 0.20080323264890781, 'e': 0.16054819111089647}",20,0,-47.78211799626763,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
183,False,"{'a': 0.1997992164856633, 'e': 0.1589427091997875}",25,0,5.233925521469593,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
184,False,"{'a': 0.19880022040323497, 'e': 0.15735328210778962}",20,10,-88.44830284418343,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 2}",1
185,False,"{'a': 0.19780621930121878, 'e': 0.15577974928671173}",20,0,-2.196939967771018,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
186,False,"{'a': 0.1968171882047127, 'e': 0.1542219517938446}",25,9,10.416324925765228,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.19583310226368913, 'e': 0.15267973227590617}",25,13,21.446238085219257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.1948539367523707, 'e': 0.1511529349531471}",20,9,11.017134636906045,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.19387966706860882, 'e': 0.14964140560361563}",20,15,8.563855992375892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.19291026873326578, 'e': 0.14814499154757946}",25,6,34.107407151602956,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.19194571738959945, 'e': 0.14666354163210368}",30,0,49.823919169003005,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,False,"{'a': 0.19098598880265147, 'e': 0.14519690621578263}",30,0,-14.07811980508875,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
193,False,"{'a': 0.1900310588586382, 'e': 0.1437449371536248}",20,0,-0.7543268710134752,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
194,False,"{'a': 0.189080903564345, 'e': 0.14230748778208857}",25,8,5.8049566047827845,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
195,False,"{'a': 0.18813549904652327, 'e': 0.14088441290426768}",25,14,23.128319809548383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.18719482155129066, 'e': 0.139475568775225}",30,13,6.526465469899111,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.18625884744353421, 'e': 0.13808081308747275}",20,0,24.321243727513007,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.18532755320631653, 'e': 0.136700004956598}",20,0,17.046415679222275,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
199,False,"{'a': 0.18440091544028495, 'e': 0.13533300490703204}",35,13,-5.807530436338917,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.18347891086308352, 'e': 0.13397967485796172}",20,12,2.0725398107175677,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.1825615163087681, 'e': 0.1326398781093821}",30,14,12.35146712688256,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.18164870872722427, 'e': 0.13131347932828827}",35,20,18.421390203069617,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.18074046518358816, 'e': 0.1300003445350054}",25,11,14.936931416927608,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.1798367628576702, 'e': 0.12870034108965533}",25,13,10.170702722284318,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.17893757904338187, 'e': 0.1274133376787588}",30,20,15.419144249589497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.17804289114816493, 'e': 0.12613920430197118}",25,20,10.717100191389427,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.17715267669242413, 'e': 0.12487781225895148}",25,0,-24.09923802397109,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
208,False,"{'a': 0.176266913308962, 'e': 0.12362903413636196}",20,8,5.967065564412312,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.1753855787424172, 'e': 0.12239274379499834}",20,12,15.878748899229144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.1745086508487051, 'e': 0.12116881635704835}",30,19,15.708602422381482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.17363610759446158, 'e': 0.11995712819347787}",20,11,14.793324249766876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.17276792705648927, 'e': 0.11875755691154309}",25,12,6.3126992460748586,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.17190408742120683, 'e': 0.11756998134242766}",30,13,-1.1296315306108156,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
214,False,"{'a': 0.17104456698410078, 'e': 0.11639428152900338}",20,8,22.0612653427266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.17018934414918027, 'e': 0.11523033871371334}",20,10,17.99502209704826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.16933839742843437, 'e': 0.1140780353265762}",25,16,14.841959711282573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.16849170544129222, 'e': 0.11293725497331045}",20,13,13.38670798924036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.16764924691408575, 'e': 0.11180788242357734}",20,11,15.536642814586518,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.16681100067951532, 'e': 0.11068980359934157}",20,9,-2.8139637023287256,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.16597694567611773, 'e': 0.10958290556334815}",20,10,20.67200883718733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.16514706094773715, 'e': 0.10848707650771466}",30,23,10.180245239283492,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.16432132564299845, 'e': 0.10740220574263752}",20,16,8.681497399232944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.16349971901478347, 'e': 0.10632818368521114}",20,9,18.311924927173138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.16268222041970956, 'e': 0.10526490184835903}",20,10,-79.46531596218043,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
225,False,"{'a': 0.161868809317611, 'e': 0.10421225282987544}",20,14,11.569228400194385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.16105946527102294, 'e': 0.10317013030157669}",20,12,-40.373408223539826,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
227,False,"{'a': 0.16025416794466782, 'e': 0.10213842899856092}",30,10,29.897172873648884,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.15945289710494448, 'e': 0.10111704470857531}",25,16,18.808544537727048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.15865563261941976, 'e': 0.10010587426148955}",20,12,17.880247189498917,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.15786235445632266, 'e': 0.09910481551887466}",25,12,12.452217080948511,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.15707304268404104, 'e': 0.0981137673636859}",20,11,14.74484353246227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.15628767747062083, 'e': 0.09713262969004904}",20,9,20.56204901544227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.15550623908326774, 'e': 0.09616130339314856}",20,10,-23.11076034611852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.1547287078878514, 'e': 0.09519969035921708}",25,1,19.376290368577994,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.15395506434841214, 'e': 0.0942476934556249}",20,14,-10.569346458446105,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
236,False,"{'a': 0.15318528902667009, 'e': 0.09330521652106866}",20,6,9.801750267703643,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.15241936258153674, 'e': 0.09237216435585796}",25,14,22.26268801431785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.15165726576862903, 'e': 0.09144844271229938}",20,15,10.454713892564236,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.1508989794397859, 'e': 0.0905339582851764}",20,10,12.991380108163455,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.15014448454258697, 'e': 0.08962861870232462}",20,12,12.939361292137285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.14939376211987404, 'e': 0.08873233251530138}",30,13,-21.709683262800613,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
242,False,"{'a': 0.14864679330927466, 'e': 0.08784500919014836}",30,10,30.60423641159644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.14790355934272828, 'e': 0.08696655909824688}",20,3,32.57515023478402,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.14716404154601465, 'e': 0.0860968935072644}",25,8,16.584799905489497,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.14642822133828456, 'e': 0.08523592457219176}",25,8,36.20397579365324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.14569608023159314, 'e': 0.08438356532646984}",25,0,36.02456397056462,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.1449675998304352, 'e': 0.08353972967320515}",25,18,14.83876190005827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.144242761831283, 'e': 0.0827043323764731}",20,0,21.58750566343372,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
249,False,"{'a': 0.1435215480221266, 'e': 0.08187728905270836}",25,11,-13.905416880688712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.14280394028201596, 'e': 0.08105851616218128}",20,12,15.257664552119458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.14208992058060588, 'e': 0.08024793100055946}",25,15,-4.927161859390209,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.14137947097770284, 'e': 0.07944545169055386}",30,2,-19.64173760918184,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 1}",1
253,False,"{'a': 0.14067257362281432, 'e': 0.07865099717364833}",25,17,17.344425896150522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.13996921075470026, 'e': 0.07786448720191184}",30,0,16.904482959897088,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
255,False,"{'a': 0.13926936470092677, 'e': 0.07708584232989273}",25,9,28.332369530651285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.13857301787742213, 'e': 0.0763149839065938}",20,13,6.84311176477391,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.137880152788035, 'e': 0.07555183406752786}",20,13,7.82002754344597,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.13719075202409484, 'e': 0.07479631572685258}",20,0,33.18028728503734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
259,False,"{'a': 0.13650479826397435, 'e': 0.07404835256958406}",20,2,8.363626261619006,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.1358222742726545, 'e': 0.07330786904388821}",30,11,-7.995756003818281,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.13514316290129122, 'e': 0.07257479035344933}",20,0,18.848007221949924,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.13446744708678476, 'e': 0.07184904244991483}",20,2,10.882078663877323,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.13379510985135085, 'e': 0.07113055202541568}",25,11,10.181741167334042,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.13312613430209408, 'e': 0.07041924650516153}",20,16,8.350356305681098,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.13246050363058362, 'e': 0.06971505404010991}",20,15,8.681523303372549,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.13179820111243068, 'e': 0.06901790349970881}",25,4,20.055731253259694,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.13113921010686855, 'e': 0.06832772446471172}",25,1,39.90397167618642,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.13048351405633418, 'e': 0.0676444472200646}",25,20,8.816372409655639,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.1298310964860525, 'e': 0.06696800274786396}",25,13,21.943229752537263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.12918194100362226, 'e': 0.06629832272038531}",20,4,18.742478627551474,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.12853603129860414, 'e': 0.06563533949318147}",20,9,19.14961580155322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.12789335114211112, 'e': 0.06497898609824965}",30,17,20.94645697351223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.12725388438640056, 'e': 0.06432919623726716}",20,12,16.228413427386943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.12661761496446858, 'e': 0.06368590427489448}",25,7,22.006547980092478,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.12598452688964623, 'e': 0.06304904523214554}",20,0,29.543245416520087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.12535460425519798, 'e': 0.06241855477982408}",20,12,13.939740029106892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.124727831233922, 'e': 0.06179436923202584}",20,6,15.457905350305957,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.12410419207775239, 'e': 0.06117642553970558}",25,8,30.084698443236924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.12348367111736362, 'e': 0.06056466128430853}",30,20,16.137022068084388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.1228662527617768, 'e': 0.05995901467146544}",25,11,9.894136382608314,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.12225192149796793, 'e': 0.059359424524750785}",20,6,16.565295495758242,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.12164066189047809, 'e': 0.05876583027950327}",30,20,17.334200656002036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.1210324585810257, 'e': 0.05817817197670824}",20,2,27.612055176049438,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.12042729628812056, 'e': 0.05759639025694116}",30,18,10.888966859868315,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.11982515980667996, 'e': 0.057020426354371746}",20,0,30.26600688746544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.11922603400764656, 'e': 0.05645022209082803}",20,12,13.40330419836993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.11862990383760832, 'e': 0.05588571986991975}",20,2,26.912729976796154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.11803675431842028, 'e': 0.05532686267122055}",20,12,16.548984152513942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.11744657054682818, 'e': 0.05477359404450834}",30,0,40.03462242355098,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.11685933769409404, 'e': 0.05422585810406326}",20,11,17.742669738533042,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.11627504100562357, 'e': 0.05368359952302263}",20,12,14.525601362906421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.11569366580059545, 'e': 0.0531467635277924}",20,12,13.163951106491965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.11511519747159248, 'e': 0.05261529589251448}",25,14,18.86734308956066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.11453962148423451, 'e': 0.05208914293358933}",20,14,10.684605812923483,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.11396692337681334, 'e': 0.05156825150425344}",25,4,36.34351184138718,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.11339708875992928, 'e': 0.0510525689892109}",30,12,31.31330814914466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.11283010331612962, 'e': 0.050542043299318794}",20,2,19.86488037231565,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.11226595279954897, 'e': 0.050036622866325604}",30,11,20.092574789936666,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.11170462303555123, 'e': 0.04953625663766235}",30,15,26.862613632707625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.11114609992037347, 'e': 0.04904089407128572}",20,0,20.20003886050906,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
301,False,"{'a': 0.1105903694207716, 'e': 0.04855048513057287}",25,11,26.587561768186305,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.11003741757366775, 'e': 0.04806498027926714}",20,0,23.03476830023623,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.1094872304857994, 'e': 0.047584330476474465}",20,11,14.33926724265448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.10893979433337041, 'e': 0.04710848717170972}",20,0,24.125868493904274,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.10839509536170355, 'e': 0.04663740229999262}",20,6,15.428160918975024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.10785311988489504, 'e': 0.046171028276992696}",20,10,17.256479065091174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.10731385428547056, 'e': 0.045709317994222766}",30,13,31.27324914627455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.10677728501404321, 'e': 0.04525222481428054}",30,0,42.45788876470286,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.106243398588973, 'e': 0.04479970256613774}",35,0,37.14837310256552,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
310,False,"{'a': 0.10571218159602813, 'e': 0.044351705540476356}",30,18,23.769769803219944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.10518362068804799, 'e': 0.043908188485071595}",30,8,-29.397818531586033,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
312,False,"{'a': 0.10465770258460774, 'e': 0.04346910660022087}",25,16,17.778680573460807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.10413441407168471, 'e': 0.04303441553421867}",20,16,7.009985478723214,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.10361374200132628, 'e': 0.04260407137887648}",25,12,24.983274382315507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.10309567329131965, 'e': 0.04217803066508771}",25,11,28.0972387930544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.10258019492486306, 'e': 0.04175625035843684}",25,14,20.779535682842848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.10206729395023874, 'e': 0.041338687854852466}",20,10,5.2970870031164425,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.10155695748048754, 'e': 0.040925300976303945}",25,8,26.1340658364561,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.10104917269308511, 'e': 0.0405160479665409}",20,4,21.53434086347603,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.10054392682961968, 'e': 0.040110887486875496}",30,16,25.51279360286103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.10004120719547158, 'e': 0.03970977861200674}",20,10,18.89741995808942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.09954100115949423, 'e': 0.039312680825886674}",25,19,10.388959616328899,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.09904329615369675, 'e': 0.038919554017627804}",25,15,20.547623668118135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.09854807967292827, 'e': 0.03853035847745152}",20,0,16.936017006198707,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.09805533927456363, 'e': 0.03814505489267701}",30,23,12.773940361316726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.09756506257819081, 'e': 0.03776360434375024}",25,11,19.074367479689446,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.09707723726529985, 'e': 0.03738596830031274}",20,10,-25.530885735715753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.09659185107897335, 'e': 0.03701210861730961}",25,13,17.20896306397876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.09610889182357849, 'e': 0.03664198753113651}",20,10,12.096017941116642,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.09562834736446059, 'e': 0.036275567655825146}",20,0,29.18544139339396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.09515020562763829, 'e': 0.03591281197926689}",30,18,21.688190344673533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.0946744545995001, 'e': 0.035553683859474224}",30,0,22.497619579647736,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
333,False,"{'a': 0.0942010823265026, 'e': 0.035198147020879485}",25,8,30.321675990473345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.09373007691487008, 'e': 0.03484616555067069}",20,12,13.747389021920048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.09326142653029573, 'e': 0.03449770389516398}",20,0,32.73040443740944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.09279511939764426, 'e': 0.03415272685621234}",20,10,20.553607180928818,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.09233114380065603, 'e': 0.03381119958765022}",20,16,8.456116992303873,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.09186948808165275, 'e': 0.03347308759177372}",30,22,12.492355702652576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.09141014064124449, 'e': 0.03313835671585598}",35,22,15.002372546205752,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.09095308993803826, 'e': 0.03280697314869742}",25,3,31.129681999569854,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.09049832448834808, 'e': 0.03247890341721044}",20,8,24.24766646027048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.09004583286590633, 'e': 0.03215411438303834}",35,27,13.488867453540573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.0895956037015768, 'e': 0.031832573239207955}",20,6,-26.55180860788051,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
344,False,"{'a': 0.08914762568306892, 'e': 0.031514247506815876}",20,0,31.17970281757509,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
345,False,"{'a': 0.08870188755465357, 'e': 0.031199105031747717}",20,13,-10.846946563834631,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'a': 0.0882583781168803, 'e': 0.03088711398143024}",20,12,12.072512257667654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.0878170862262959, 'e': 0.030578242841615935}",20,9,20.11015608702426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
